index_100,brand,model,total_arsenic,inorganic_arsenic,lead,cadmium,mercury,aluminum,potassium,bisphenol_a,bisphenol_f,bisphenol_s,acrylamide,report_year,website_link,ingredient_list,palm_words,soy_words,has_palm_oil,has_soy,ingredient_array
170,Similac,"360 Total Care Sensitive
Ready to Feed",0.9,0.9,0.0,0.0,0.0,,991333,0.0,0,0,0.0,2026,https://www.similac.com/products/baby-formula/360-total-care-sensitive-ready-to-feed/8fl-oz-24pack.html,"Water, Maltodextrin, Milk Protein Isolate, High Oleic Safflower Oil, Sugar, Soy Oil, Coconut Oil. Less than 0.5% of: Human Milk Oligosaccharides (2'-Fucosyllactose, Lacto-N-Tetraose, 3-Fucosyllactose, 6'-Sialyllactose, 3'-Sialyllactose)*, Schizochytrium Sp. Oil†, M. Alpina Oil‡, Beta-Carotene, Lutein, Calcium Phosphate, Potassium Citrate, Carrageenan, Potassium Chloride, Ascorbic Acid, Monoglycerides, Soy Lecithin, Magnesium Chloride, Inositol, Magnesium Phosphate, Choline Chloride, Calcium Carbonate, Ferrous Sulfate, Choline Bitartrate, Taurine, Zinc Sulfate, L-Carnitine, d-Alpha-Tocopheryl Acetate, Niacinamide, Calcium Pantothenate, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Potassium Iodide, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Sodium Citrate, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).",['vitamin a palmitate'],"['soy oil', 'soy lecithin']",0,1,"['water', 'maltodextrin', 'milk protein isolate', 'high oleic safflower oil', 'sugar', 'soy oil', 'coconut oil. less than 0.5% of: human milk oligosaccharides', ""2'-fucosyllactose"", 'lacto-n-tetraose', '3-fucosyllactose', ""6'-sialyllactose"", ""3'-sialyllactose"", '*', 'schizochytrium sp. oil†', 'm. alpina oil‡', 'beta-carotene', 'lutein', 'calcium phosphate', 'potassium citrate', 'carrageenan', 'potassium chloride', 'ascorbic acid', 'monoglycerides', 'soy lecithin', 'magnesium chloride', 'inositol', 'magnesium phosphate', 'choline chloride', 'calcium carbonate', 'ferrous sulfate', 'choline bitartrate', 'taurine', 'zinc sulfate', 'l-carnitine', 'd-alpha-tocopheryl acetate', 'niacinamide', 'calcium pantothenate', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'potassium iodide', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'sodium citrate', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
171,Similac,Advance,0.0,0.0,2.0,0.0,0.0,414.0,7040000,0.0,0,0,0.0,2025,https://www.similac.com/products/baby-formula/advance-powder/12-4oz-can-6ct.html,"Nonfat Milk, Lactose, High Oleic Safflower Oil, Whey Protein Concentrate, Soy Oil, Coconut Oil, Galactooligosaccharides*. Less than 2% of: Schizochytrium Sp. Oil†, M. Alpina Oil‡, Beta-Carotene, Lutein, Potassium Citrate, Calcium Carbonate, Ascorbic Acid, Soy Lecithin, Potassium Chloride, Magnesium Chloride, Ferrous Sulfate, Choline Bitartrate, Choline Chloride, Ascorbyl Palmitate, Salt, Taurine, Inositol, Zinc Sulfate, Mixed Tocopherols, d-Alpha-Tocopheryl Acetate, Niacinamide, Calcium Pantothenate, L-Carnitine, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Calcium Phosphate, Potassium Phosphate, Potassium Iodide, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).","['ascorbyl palmitate', 'vitamin a palmitate']","['soy oil', 'soy lecithin']",0,1,"['nonfat milk', 'lactose', 'high oleic safflower oil', 'whey protein concentrate', 'soy oil', 'coconut oil', 'galactooligosaccharides*. less than 2% of: schizochytrium sp. oil†', 'm. alpina oil‡', 'beta-carotene', 'lutein', 'potassium citrate', 'calcium carbonate', 'ascorbic acid', 'soy lecithin', 'potassium chloride', 'magnesium chloride', 'ferrous sulfate', 'choline bitartrate', 'choline chloride', 'ascorbyl palmitate', 'salt', 'taurine', 'inositol', 'zinc sulfate', 'mixed tocopherols', 'd-alpha-tocopheryl acetate', 'niacinamide', 'calcium pantothenate', 'l-carnitine', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'calcium phosphate', 'potassium phosphate', 'potassium iodide', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
172,Similac,Advance Concentrated,0.8,1.0,0.8,0.0,0.0,,1643333,0.0,0,0,0.0,2026,https://abbottstore.com/infant-and-child/similac/similac-advance/similac-advance-infant-formula-concentrated-liquid---10.html,"Water, Nonfat Milk, Lactose, High Oleic Safflower Oil, Soy Oil, Coconut Oil, Galactooligosaccharides, Whey Protein Concentrate. Less than 1.0% of: C. Cohnii Oil*, M. Alpina Oil†, Beta-Carotene, Lutein, Ascorbic Acid, Calcium Carbonate, Potassium Citrate, Soy Lecithin, Monoglycerides, Potassium Chloride, Carrageenan, Magnesium Chloride, Ferrous Sulfate, Choline Bitartrate, Choline Chloride, Taurine, Calcium Phosphate, Potassium Phosphate, Inositol, Zinc Sulfate, Niacinamide, d-Alpha-Tocopheryl Acetate, Calcium Pantothenate, L-Carnitine, Riboflavin, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Salt, Potassium Iodide, Potassium Hydroxide, and Nucleotides (Adenosine 5’-Monophosphate, Cytidine 5’-Monophosphate, Disodium Guanosine 5’-Monophosphate, Disodium Uridine 5’-Monophosphate).",['vitamin a palmitate'],"['soy oil', 'soy lecithin']",0,1,"['water', 'nonfat milk', 'lactose', 'high oleic safflower oil', 'soy oil', 'coconut oil', 'galactooligosaccharides', 'whey protein concentrate. less than 1.0% of: c. cohnii oil*', 'm. alpina oil†', 'beta-carotene', 'lutein', 'ascorbic acid', 'calcium carbonate', 'potassium citrate', 'soy lecithin', 'monoglycerides', 'potassium chloride', 'carrageenan', 'magnesium chloride', 'ferrous sulfate', 'choline bitartrate', 'choline chloride', 'taurine', 'calcium phosphate', 'potassium phosphate', 'inositol', 'zinc sulfate', 'niacinamide', 'd-alpha-tocopheryl acetate', 'calcium pantothenate', 'l-carnitine', 'riboflavin', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'salt', 'potassium iodide', 'potassium hydroxide', 'and nucleotides', 'adenosine 5’-monophosphate', 'cytidine 5’-monophosphate', 'disodium guanosine 5’-monophosphate', 'disodium uridine 5’-monophosphate', '']"
173,Similac,Advance Ready to Feed,0.7,0.7,0.0,0.0,0.18,,882000,0.0,0,0,0.0,2026,https://www.similac.com/products/baby-formula/advance-ready-to-feed-formula/1qt-bottle-6pack.html,"Water, Nonfat Milk, Lactose, High Oleic Safflower Oil, Soy Oil, Coconut Oil, Galactooligosaccharides*, Whey Protein Concentrate. Less than 0.5% of: Schizochytrium Sp. Oil†, M. Alpina Oil‡, Beta-Carotene, Lutein, Ascorbic Acid, Calcium Carbonate, Potassium Citrate, Soy Lecithin, Monoglycerides, Potassium Chloride, Carrageenan, Magnesium Chloride, Ferrous Sulfate, Choline Bitartrate, Choline Chloride, Taurine, Calcium Phosphate, Potassium Phosphate, Inositol, Zinc Sulfate, Niacinamide, d-Alpha-Tocopheryl Acetate, Calcium Pantothenate, L-Carnitine, Riboflavin, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Salt, Potassium Iodide, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).",['vitamin a palmitate'],"['soy oil', 'soy lecithin']",0,1,"['water', 'nonfat milk', 'lactose', 'high oleic safflower oil', 'soy oil', 'coconut oil', 'galactooligosaccharides*', 'whey protein concentrate. less than 0.5% of: schizochytrium sp. oil†', 'm. alpina oil‡', 'beta-carotene', 'lutein', 'ascorbic acid', 'calcium carbonate', 'potassium citrate', 'soy lecithin', 'monoglycerides', 'potassium chloride', 'carrageenan', 'magnesium chloride', 'ferrous sulfate', 'choline bitartrate', 'choline chloride', 'taurine', 'calcium phosphate', 'potassium phosphate', 'inositol', 'zinc sulfate', 'niacinamide', 'd-alpha-tocopheryl acetate', 'calcium pantothenate', 'l-carnitine', 'riboflavin', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'salt', 'potassium iodide', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
174,Similac,Alimentum,18.0,15.1,3.2,6.9,0.0,1250.0,6795000,0.0,0,0,0.0,2025,https://www.similac.com/products/baby-formula/alimentum-powder/12-1oz-can-6pack.html,"Corn Maltodextrin (39%), Casein Hydrolysate [Derived from Milk] (17%), High Oleic Safflower Oil (9%), Medium Chain Triglycerides (9%), Sugar (9%), Soy Oil (8%). Less than 2% of: 2'-Fucosyllactose [Derived from Milk]*, Lutein, Beta-Carotene, Schizochytrium Sp. Oil†, M. Alpina Oil‡, Calcium Phosphate, DATEM, Potassium Citrate, Xanthan Gum, Magnesium Chloride, Monoglycerides, Ascorbic Acid, Salt, L-Cystine Dihydrochloride, Calcium Carbonate, Potassium Chloride, L-Tyrosine, L-Tryptophan, Choline Chloride, Ferrous Sulfate, Taurine, Inositol, Ascorbyl Palmitate, d-Alpha-Tocopheryl Acetate, Zinc Sulfate, L-Carnitine, Niacinamide, Mixed Tocopherols, Calcium Pantothenate, Copper Sulfate, Vitamin A Palmitate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Potassium Iodide, Potassium Hydroxide, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, and Vitamin B12.","['ascorbyl palmitate', 'vitamin a palmitate']",['soy oil'],0,1,"['corn maltodextrin', '39%', 'casein hydrolysate', 'derived from milk', '17%', 'high oleic safflower oil', '9%', 'medium chain triglycerides', '9%', 'sugar', '9%', 'soy oil', '8%', ""less than 2% of: 2'-fucosyllactose"", 'derived from milk', '*', 'lutein', 'beta-carotene', 'schizochytrium sp. oil†', 'm. alpina oil‡', 'calcium phosphate', 'datem', 'potassium citrate', 'xanthan gum', 'magnesium chloride', 'monoglycerides', 'ascorbic acid', 'salt', 'l-cystine dihydrochloride', 'calcium carbonate', 'potassium chloride', 'l-tyrosine', 'l-tryptophan', 'choline chloride', 'ferrous sulfate', 'taurine', 'inositol', 'ascorbyl palmitate', 'd-alpha-tocopheryl acetate', 'zinc sulfate', 'l-carnitine', 'niacinamide', 'mixed tocopherols', 'calcium pantothenate', 'copper sulfate', 'vitamin a palmitate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'potassium iodide', 'potassium hydroxide', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'and vitamin b12']"
175,Similac,Alimentum Ready to Feed,1.4,1.4,0.7,0.6,0.12,,876000,0.0,0,0,0.0,2026,https://www.similac.com/products/baby-formula/alimentum-ready-to-feed/1qt-bottle-6pack.html,"Water (87%), Sugar (4%), Casein Hydrolysate [Derived from Milk] (2%), Modified Tapioca Starch (2%), Safflower Oil (1%), Medium Chain Triglycerides (1%), Soy Oil (1%). Less than 0.5% of: 2'-Fucosyllactose [Derived from Milk]*, Lutein, Beta-Carotene, Schizochytrium Sp. Oil†, M. Alpina Oil‡, Calcium Phosphate, Calcium Citrate, Carrageenan, Potassium Phosphate, Ascorbic Acid, Magnesium Chloride, Potassium Citrate, Salt, Calcium Hydroxide, L-Cystine Dihydrochloride, Potassium Chloride, Potassium Hydroxide, L-Tyrosine, L-Tryptophan, Choline Chloride, Ferrous Sulfate, Taurine, Inositol, d-Alpha-Tocopheryl Acetate, Zinc Sulfate, L-Carnitine, Niacinamide, Calcium Pantothenate, Riboflavin, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Pyridoxine Hydrochloride, Folic Acid, Potassium Iodide, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, and Vitamin B12.",['vitamin a palmitate'],['soy oil'],0,1,"['water', '87%', 'sugar', '4%', 'casein hydrolysate', 'derived from milk', '2%', 'modified tapioca starch', '2%', 'safflower oil', '1%', 'medium chain triglycerides', '1%', 'soy oil', '1%', ""less than 0.5% of: 2'-fucosyllactose"", 'derived from milk', '*', 'lutein', 'beta-carotene', 'schizochytrium sp. oil†', 'm. alpina oil‡', 'calcium phosphate', 'calcium citrate', 'carrageenan', 'potassium phosphate', 'ascorbic acid', 'magnesium chloride', 'potassium citrate', 'salt', 'calcium hydroxide', 'l-cystine dihydrochloride', 'potassium chloride', 'potassium hydroxide', 'l-tyrosine', 'l-tryptophan', 'choline chloride', 'ferrous sulfate', 'taurine', 'inositol', 'd-alpha-tocopheryl acetate', 'zinc sulfate', 'l-carnitine', 'niacinamide', 'calcium pantothenate', 'riboflavin', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'pyridoxine hydrochloride', 'folic acid', 'potassium iodide', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'and vitamin b12']"
176,Similac,NeoSure,9.0,8.7,3.5,0.0,0.0,799.0,7953333,0.0,0,0,0.0,2025,https://www.similac.com/products/preemie-formula/neosure-powder/13-1oz-can-pack-of-6.html,"Nonfat Milk, Corn Syrup Solids, Lactose, Soy Oil, High Oleic Safflower Oil, Whey Protein Concentrate, Medium Chain Triglycerides, Coconut Oil. Less than 2% of: Schizochytrium Sp. Oil*, M. Alpina Oil†, Beta-Carotene, Lutein, Potassium Citrate, Calcium Phosphate, Inositol, Ascorbic Acid, Magnesium Chloride, Soy Lecithin, Calcium Carbonate, Taurine, Ferrous Sulfate, Choline Bitartrate, Choline Chloride, Ascorbyl Palmitate, L-Carnitine, Potassium Chloride, Zinc Sulfate, Mixed Tocopherols, d-Alpha-Tocopheryl Acetate, Sodium Citrate, Niacinamide, Calcium Pantothenate, Copper Sulfate, Vitamin A Palmitate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Potassium Iodide, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).","['ascorbyl palmitate', 'vitamin a palmitate']","['soy oil', 'soy lecithin']",0,1,"['nonfat milk', 'corn syrup solids', 'lactose', 'soy oil', 'high oleic safflower oil', 'whey protein concentrate', 'medium chain triglycerides', 'coconut oil. less than 2% of: schizochytrium sp. oil*', 'm. alpina oil†', 'beta-carotene', 'lutein', 'potassium citrate', 'calcium phosphate', 'inositol', 'ascorbic acid', 'magnesium chloride', 'soy lecithin', 'calcium carbonate', 'taurine', 'ferrous sulfate', 'choline bitartrate', 'choline chloride', 'ascorbyl palmitate', 'l-carnitine', 'potassium chloride', 'zinc sulfate', 'mixed tocopherols', 'd-alpha-tocopheryl acetate', 'sodium citrate', 'niacinamide', 'calcium pantothenate', 'copper sulfate', 'vitamin a palmitate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'potassium iodide', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
177,Similac,NeoSure Ready to Feed,1.0,0.9,0.4,0.0,0.0,,1150000,0.0,0,0,0.0,2026,https://www.similac.com/products/preemie-formula/neosure-ready-to-feed/1qt-bottle-6pack.html,"Water, Nonfat Milk, Corn Syrup Solids, Lactose, Soy Oil, High Oleic Safflower Oil, Whey Protein Concentrate, Medium Chain Triglycerides, Coconut Oil. Less than 0.5% of: Schizochytrium Sp. Oil*, M. Alpina Oil†, Beta-Carotene, Lutein, Potassium Citrate, Calcium Carbonate, Soy Lecithin, Monoglycerides, Inositol, Ascorbic Acid, Magnesium Chloride, Calcium Phosphate, Carrageenan, Taurine, Choline Chloride, Ferrous Sulfate, Choline Bitartrate, L-Carnitine, Potassium Chloride, d-Alpha-Tocopheryl Acetate, Zinc Sulfate, Niacinamide, Potassium Phosphate, Calcium Pantothenate, Salt, Copper Sulfate, Vitamin A Palmitate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Potassium Iodide, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).",['vitamin a palmitate'],"['soy oil', 'soy lecithin']",0,1,"['water', 'nonfat milk', 'corn syrup solids', 'lactose', 'soy oil', 'high oleic safflower oil', 'whey protein concentrate', 'medium chain triglycerides', 'coconut oil. less than 0.5% of: schizochytrium sp. oil*', 'm. alpina oil†', 'beta-carotene', 'lutein', 'potassium citrate', 'calcium carbonate', 'soy lecithin', 'monoglycerides', 'inositol', 'ascorbic acid', 'magnesium chloride', 'calcium phosphate', 'carrageenan', 'taurine', 'choline chloride', 'ferrous sulfate', 'choline bitartrate', 'l-carnitine', 'potassium chloride', 'd-alpha-tocopheryl acetate', 'zinc sulfate', 'niacinamide', 'potassium phosphate', 'calcium pantothenate', 'salt', 'copper sulfate', 'vitamin a palmitate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'potassium iodide', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
178,Similac,"Pro-Total Comfort Ready to
Feed",2.8,2.6,0.0,0.7,0.0,152.0,1150000,0.0,0,0,0.0,2026,https://www.similac.com/products/baby-formula/similac-pro-total-comfort-ready-to-feed/32-fl-oz-bottle-pack-of-6.html,"Water, Corn Syrup Solids, Whey Protein Hydrolysate, High Oleic Safflower Oil, Sugar, Soy Oil, Coconut Oil. Less than 0.5% of: Schizochytrium Sp. Oil*, M. Alpina Oil†, 2'-Fucosyllactose‡, Short-chain Fructooligosaccharides§, Beta-Carotene, Lutein, Soy Lecithin, Calcium Citrate, Potassium Phosphate, Calcium Phosphate, Carrageenan, Ascorbic Acid, Magnesium Chloride, Monoglycerides, Salt, Inositol, Choline Chloride, Potassium Hydroxide, Potassium Chloride, Ferrous Sulfate, Choline Bitartrate, Taurine, Zinc Sulfate, L-Carnitine, d-Alpha-Tocopheryl Acetate, Niacinamide, Calcium Pantothenate, Potassium Citrate, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Potassium Iodide, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).",['vitamin a palmitate'],"['soy oil', 'soy lecithin']",0,1,"['water', 'corn syrup solids', 'whey protein hydrolysate', 'high oleic safflower oil', 'sugar', 'soy oil', 'coconut oil. less than 0.5% of: schizochytrium sp. oil*', 'm. alpina oil†', ""2'-fucosyllactose‡"", 'short-chain fructooligosaccharides§', 'beta-carotene', 'lutein', 'soy lecithin', 'calcium citrate', 'potassium phosphate', 'calcium phosphate', 'carrageenan', 'ascorbic acid', 'magnesium chloride', 'monoglycerides', 'salt', 'inositol', 'choline chloride', 'potassium hydroxide', 'potassium chloride', 'ferrous sulfate', 'choline bitartrate', 'taurine', 'zinc sulfate', 'l-carnitine', 'd-alpha-tocopheryl acetate', 'niacinamide', 'calcium pantothenate', 'potassium citrate', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'potassium iodide', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
179,Similac,Pure Bliss Ready to Feed,0.0,0.0,0.0,0.0,0.0,,1031333,0.0,0,0,0.0,2026,https://www.similac.com/products/baby-formula/similac-organic-ready-to-feed/32fl-oz.html,"Water, Organic Lactose, Organic Nonfat Milk, Organic High Oleic Sunflower Oil, Organic Soy Oil, Organic Coconut Oil. Less than 0.5% of: Schizochytrium Sp. Oil*, M. Alpina Oil†, Beta-Carotene, Lutein, Short-chain Fructooligosaccharides‡, Potassium Citrate, Calcium Carbonate, Calcium Citrate, Ascorbic Acid, Organic Soy Lecithin, Ferrous Sulfate, Salt, Choline Chloride, Choline Bitartrate, Taurine, Inositol, Magnesium Chloride, Zinc Sulfate, d-Alpha-Tocopheryl Acetate, Niacinamide, Calcium Pantothenate, L-Carnitine, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Potassium Iodide, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).",['vitamin a palmitate'],"['organic soy oil', 'organic soy lecithin']",0,1,"['water', 'organic lactose', 'organic nonfat milk', 'organic high oleic sunflower oil', 'organic soy oil', 'organic coconut oil. less than 0.5% of: schizochytrium sp. oil*', 'm. alpina oil†', 'beta-carotene', 'lutein', 'short-chain fructooligosaccharides‡', 'potassium citrate', 'calcium carbonate', 'calcium citrate', 'ascorbic acid', 'organic soy lecithin', 'ferrous sulfate', 'salt', 'choline chloride', 'choline bitartrate', 'taurine', 'inositol', 'magnesium chloride', 'zinc sulfate', 'd-alpha-tocopheryl acetate', 'niacinamide', 'calcium pantothenate', 'l-carnitine', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'potassium iodide', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
180,Similac,Sensitive,0.0,0.0,3.2,2.1,0.0,1053.0,6450000,0.0,0,0,0.0,2025,https://www.similac.com/products/baby-formula/sensitive-gas-fussiness-powder/29-8oz-can-6ct.html,"Corn Syrup, Milk Protein Isolate, High Oleic Safflower Oil, Sugar, Soy Oil, Coconut Oil. Less than 2% of: Schizochytrium Sp. Oil*, M. Alpina Oil†, Short-chain Fructooligosaccharides‡, Beta-Carotene, Lutein, Potassium Chloride, Sodium Citrate, Calcium Phosphate, Potassium Citrate, Soy Lecithin, Magnesium Phosphate, Choline Chloride, Ascorbic Acid, Inositol, Ascorbyl Palmitate, Ferrous Sulfate, Taurine, Calcium Carbonate, Choline Bitartrate, Zinc Sulfate, L-Carnitine, Mixed Tocopherols, Niacinamide, d-Alpha-Tocopheryl Acetate, Calcium Pantothenate, Magnesium Chloride, Vitamin A Palmitate, Copper Sulfate, Thiamine Hydrochloride, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Potassium Iodide, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).","['ascorbyl palmitate', 'vitamin a palmitate']","['soy oil', 'soy lecithin']",0,1,"['corn syrup', 'milk protein isolate', 'high oleic safflower oil', 'sugar', 'soy oil', 'coconut oil. less than 2% of: schizochytrium sp. oil*', 'm. alpina oil†', 'short-chain fructooligosaccharides‡', 'beta-carotene', 'lutein', 'potassium chloride', 'sodium citrate', 'calcium phosphate', 'potassium citrate', 'soy lecithin', 'magnesium phosphate', 'choline chloride', 'ascorbic acid', 'inositol', 'ascorbyl palmitate', 'ferrous sulfate', 'taurine', 'calcium carbonate', 'choline bitartrate', 'zinc sulfate', 'l-carnitine', 'mixed tocopherols', 'niacinamide', 'd-alpha-tocopheryl acetate', 'calcium pantothenate', 'magnesium chloride', 'vitamin a palmitate', 'copper sulfate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'potassium iodide', 'manganese sulfate', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12', 'potassium hydroxide', 'and nucleotides', ""adenosine 5'-monophosphate"", ""cytidine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", '']"
